<unk>	0
<s>	0
</s>	0
▁	-2.17382
,	-3.48871
.	-4.13986
s	-4.35209
:	-4.40004
-	-5.15208
)	-5.26108
ຂອງ	-5.28622
▁/	-5.35586
y	-5.43852
▁(	-5.45096
▁-	-5.53108
ດ	-5.53432
ກ	-5.55133
ການ	-5.5644
er	-5.58077
▁S	-5.59458
;	-5.64845
in	-5.64928
ນ	-5.65669
▁P	-5.68718
m	-5.71287
C	-5.7134
r	-5.73035
d	-5.73966
▁C	-5.76833
ing	-5.79375
i	-5.79767
c	-5.80336
ແລະ	-5.80528
e	-5.80805
o	-5.81922
▁ການ	-5.83638
S	-5.84284
▁ແລະ	-5.87158
t	-5.87489
g	-5.87837
▁B	-5.88377
a	-5.89222
M	-5.89327
n	-5.8948
▁T	-5.90653
ທີ່	-5.92349
f	-5.96651
D	-5.96868
▁_	-5.97665
▁A	-5.98959
ມ	-6.00886
▁&	-6.01648
al	-6.02894
ໃນ	-6.05038
on	-6.05799
u	-6.06256
▁F	-6.06445
P	-6.07523
ຍ	-6.07625
A	-6.09299
▁1	-6.09739
ບ	-6.10327
▁M	-6.12737
p	-6.13317
an	-6.15148
T	-6.15719
b	-6.16132
▁D	-6.16887
2	-6.19838
▁H	-6.21037
l	-6.21438
ງ	-6.22857
B	-6.27624
ed	-6.27626
O	-6.28945
L	-6.29695
/	-6.30147
3	-6.30568
le	-6.32164
▁G	-6.33248
▁2	-6.3342
w	-6.34206
x	-6.34234
gt	-6.37718
ວ	-6.37978
et	-6.38518
re	-6.38622
ເປັນ	-6.39356
▁Co	-6.3951
ch	-6.39794
I	-6.39915
en	-6.40823
G	-6.4084
▁R	-6.4201
1	-6.43109
k	-6.4409
E	-6.46246
F	-6.47403
or	-6.47609
▁3	-6.48214
ar	-6.49706
້	-6.49835
4	-6.51859
▁L	-6.53649
20	-6.53909
▁ໃນ	-6.55833
h	-6.57582
mm	-6.58178
▁...	-6.59048
ຊ	-6.60024
R	-6.60036
amp	-6.60552
it	-6.61358
▁E	-6.61422
00	-6.61993
▁W	-6.6227
el	-6.63133
5	-6.63605
ໄດ້	-6.63744
ro	-6.63949
ເ	-6.64937
ແ	-6.65271
W	-6.65395
່	-6.65395
V	-6.67389
K	-6.67817
▁N	-6.69096
ລ	-6.69417
at	-6.69473
▁$	-6.69915
com	-6.70833
▁K	-6.71176
H	-6.71259
▁4	-6.72217
ກັບ	-6.73054
N	-6.74749
il	-6.76639
▁5	-6.77881
50	-6.78046
!	-6.7893
ອ	-6.79272
▁J	-6.79911
ic	-6.81817
▁ເຄື່ອງ	-6.81887
st	-6.82026
v	-6.82421
ມີ	-6.82921
▁–	-6.83813
