<unk>	0
<s>	0
</s>	0
▁	-3.25554
,	-3.68353
.	-3.85483
▁ਹੈ	-4.40367
:	-4.59376
▁ਦੇ	-4.69439
-	-4.71999
ਰ	-4.77075
▁ਨੂੰ	-4.82235
▁ਲਈ	-4.82992
s	-4.83744
ਨ	-4.84662
▁ਅਤੇ	-4.84778
)	-4.98287
ਸ	-5.0143
ਲ	-5.02094
ੀ	-5.04361
▁ਦੀ	-5.06884
ਕ	-5.11021
▁(	-5.36219
ਾਂ	-5.45187
ਮ	-5.48541
▁ਵਿੱਚ	-5.5188
ਤ	-5.52008
ਟ	-5.53147
ਾ	-5.54557
▁ਦਾ	-5.64074
ੇ	-5.64154
▁ਨਾਲ	-5.65515
▁ਇੱਕ	-5.66004
▁ਕਰਨ	-5.70837
▁ਹਨ	-5.77625
▁ਇਸ	-5.81853
▁-	-5.85947
▁ਕਿ	-5.86476
▁1	-5.86539
▁/	-5.8719
ਣ	-5.87517
ਜ਼	-5.90923
e	-5.92598
ਪ	-5.94664
▁'	-5.95204
a	-5.98769
ੋ	-5.99296
▁S	-6.00004
▁ਤੇ	-6.0208
y	-6.02324
▁ਇਹ	-6.04339
ਤੇ	-6.05078
d	-6.07178
;	-6.08918
/	-6.11187
▁ਹੋ	-6.12758
।	-6.13082
▁ਸ	-6.14083
ਰੀ	-6.14671
C	-6.14795
▁C	-6.16732
ਡ	-6.17528
▁ਕਰੋ	-6.18351
er	-6.18619
_	-6.21147
S	-6.22647
o	-6.23569
ੂ	-6.24069
ਸ਼	-6.24335
▁kgm	-6.27156
n	-6.27997
ਜ	-6.29012
t	-6.29065
r	-6.29498
▁ਵਿਚ	-6.30601
ਿਆ	-6.31365
P	-6.32461
m	-6.32494
▁ਨਹੀਂ	-6.33531
c	-6.33891
▁P	-6.34451
▁ਤੋਂ	-6.34869
▁ਅ	-6.35037
▁ਕਰ	-6.35155
i	-6.35859
in	-6.37185
ਗ	-6.3727
▁2	-6.37707
u	-6.38418
ਤਾ	-6.38477
▁ਜੋ	-6.39565
ਬ	-6.39894
ਚ	-6.40308
k	-6.40629
(	-6.40737
ਹ	-6.41273
▁ਵੀ	-6.41346
▁#	-6.4147
▁ਜਾ	-6.41914
ੁ	-6.45402
p	-6.46088
ਰਾ	-6.47152
T	-6.48935
D	-6.4961
M	-6.49898
A	-6.49934
ਵ	-6.50638
▁ਕੀਤਾ	-6.51533
▁in	-6.51642
com	-6.51983
▁।	-6.52764
▁ਜ	-6.5424
2	-6.55003
▁T	-6.5537
ਆਂ	-6.55546
al	-6.56292
ing	-6.57046
an	-6.57146
x	-6.57187
ਦ	-6.5784
