<unk>	0
<s>	0
</s>	0
ه	-3.4689
▁و	-3.72558
ی	-4.07296
▁	-4.19494
.	-4.21787
▁به	-4.30186
▁ئه	-4.52112
▁ده	-4.54467
,	-4.57222
،	-4.59397
▁له	-4.62023
▁که	-4.72703
▁وه	-4.73907
▁ی	-4.78166
▁ر	-4.80633
▁(	-4.94118
▁هه	-4.95231
ê	-5.07002
a	-5.09631
▁ji	-5.16047
و	-5.21088
▁bi	-5.2497
s	-5.30578
▁û	-5.31237
ن	-5.33198
▁بۆ	-5.35073
ên	-5.39147
)	-5.3938
▁ku	-5.43575
:	-5.45692
م	-5.46839
▁سه	-5.48356
î	-5.4891
▁ن	-5.50988
n	-5.51929
یان	-5.55547
▁li	-5.56462
ە	-5.64229
▁di	-5.64939
▁de	-5.72505
▁یه	-5.72826
▁نه	-5.74511
دا	-5.75132
▁bo	-5.77753
▁پ	-5.77765
▁،	-5.78055
▁م	-5.78526
an	-5.82126
▁خوا	-5.82209
▁گه	-5.84484
-	-5.90413
مان	-5.95868
e	-5.99917
y	-6.06575
t	-6.0743
▁ش	-6.09391
ان	-6.10555
ت	-6.12514
▁وانه	-6.13605
▁لە	-6.14606
▁ser	-6.23634
▁ت	-6.2404
▁ڕاستی	-6.26881
به	-6.27626
k	-6.27902
▁ته	-6.28203
▁ya	-6.2909
m	-6.29318
ش	-6.29926
c	-6.31844
in	-6.31874
▁ڵ	-6.32663
▁e	-6.35256
▁بە	-6.38341
re	-6.3869
▁روه	-6.39829
تان	-6.39922
ێ	-6.39962
ین	-6.40193
iya	-6.40563
▁ب	-6.43673
▁a	-6.44814
▁xwe	-6.45015
l	-6.45224
▁دا	-6.45767
d	-6.46799
▁بێت	-6.47408
▁یان	-6.47724
r	-6.50567
▁A	-6.50722
ra	-6.51791
z	-6.52606
▁مه	-6.5322
▁پێ	-6.53532
▁ک	-6.53686
ەوە	-6.54546
g	-6.55008
h	-6.55725
▁.	-6.56371
که	-6.56869
▁زۆر	-6.58912
▁ne	-6.5961
ya	-6.59823
▁کرد	-6.60176
▁کە	-6.60927
le	-6.60947
f	-6.63877
ا	-6.65893
▁ق	-6.66429
▁ئێمه	-6.66936
▁S	-6.67134
▁خه	-6.68565
▁موو	-6.69202
u	-6.70646
ێکی	-6.70712
ş	-6.70809
▁re	-6.70814
er	-6.71965
▁P	-6.72408
▁بێ	-6.72805
▁کان	-6.73828
▁لێ	-6.74482
ek	-6.74568
o	-6.74678
x	-6.75429
;	-6.75484
▁نا	-6.77604
ده	-6.7785
▁باوه	-6.787
▁بوو	-6.7897
w	-6.79765
ێت	-6.79925
▁C	-6.80131
ێک	-6.8043
▁تی	-6.80547
